author,text,like_count,published_at
@FaiiRifai,Gw 997 malahan sampe gejala tipes,0,2026-03-27T23:18:19Z
@dm_sandy_007,"di endonesa ada beberapa yg kayak gini. ditambah pake doktrin ""gaji 5 juta tapi beban kerja seperti 10 juta, maka sisanya akan kembali dalam bentuk sehat, pahala, dsb"" 🗿

11:55 astaghfirullah kaget banget

666: angka syaiton
996: perusahaan syaiton
🗿",0,2026-03-27T23:07:37Z
@newser7652,"Bahas media Indonesia bg yang berlebihan banget ngasih info. 
Yang ketar-ketir lah, yang rata lah, yang anulah, yang inilah. 
Lama-lama bisa pembodohan bangsa ini. Kasih info apa adanya kek.
Edukasiin dulu bg biar publik mikirnya secara logika nyari informasi kongkrit dan tidak menelan langsung sebuah informasi 
Sekelas kompas, tv one, metro juga udah mulai ngawur judulnya. Segitunya banget yah nyari penonton",0,2026-03-27T23:05:46Z
@Amazu.ch.,"Gw kerja dari jam 7 pagi sampe jam 8 malam tiap hari. Yah demi gaya hidup 😂
Tp bener sih ngerusak idup. 
Tiap pagi daily Genshin&BA --> kerja --> main game konsol --> tidur. Gtu aja terus.
Minggu full matikan hp.",0,2026-03-27T23:04:41Z
@luluamanda22,"Lah perusahaanku udah ngalahin China. Masuk jam 7 plg jam 9 atau 10 malam. 6x seminggu. Bhkn kadang Minggu masuk kerja. Gaji UMR 🤦🏻 no uang lembur. makanya akhirnya 4thn kerja gue resign Krn gagal naik pangkat, saingannya org dalam anak wakil Dirut. Huhuhu",1,2026-03-27T23:00:39Z
@hawiweah,Ada kok di indonesia aku 12jam kerja sehari 😢,0,2026-03-27T22:56:57Z
@asataa-fz2vf,"996 tp pegawai ttp miskin, setelah 5 tahun badan sakit²an g bisa kerja lagi 😢
Ingat bre, ada tuhan yg perlu di ibadahi, ada keluarga yg perlu diurus",0,2026-03-27T22:35:04Z
@mirugin,"yang lucu yang ngedukung malah para pengusaha, ya iya karyawannya pada kerja 9-9-6 dianya santai di penthouse, dia dulu 9-9-6 bisa jadi kaya, karyawannya 9-9-6 jadinya gitu2 aja yang makin kaya dia..",0,2026-03-27T22:33:43Z
@yanwargimang,negara komunis yang kayaknya lebih condong ke kapitalis,0,2026-03-27T22:25:02Z
@masykur87,di indo uda mulai trend kyk gini...,0,2026-03-27T22:22:38Z
@AsepBadang-b3x3b,"Jangan terlalu berlebih-lebihan dalam mengejar dunia, dunia hanyalah sementara, akhirat adalah yang abadi",1,2026-03-27T22:15:19Z
@dandiramdani3016,"Sdm indo adalah salah satu sdm tersantai di dunia😅,jadinya ini negara berkembang menuju negara majunya lambat jadi negara mundur pun ya nggak.Intinya balance/seimbang.Slow aja nikmatin hidup,jadi negara maju or masih berkembang pun semua akan binasa pada akhirnya",2,2026-03-27T22:13:55Z
@Johan1994-,output lagi😂,1,2026-03-27T22:10:27Z
@Johan1994-,ada gak yg kerja 12jam +3=15 per hari😂Ayo nongkrong,0,2026-03-27T22:06:42Z
@bregaswahyumulia8479,Sing sogeh bos e,1,2026-03-27T21:51:51Z
@bincangperencanaan,"gua dengar ada backsound: HIDUPPP
WKKK",0,2026-03-27T21:16:18Z
@Brad_Rob27,Bukan tentang jam kerja tapi tentang wani piro.. 😂 gue mau kerja bahkan 16 jam pun sikatt asal bayaran nya sesuai 😂😂,0,2026-03-27T21:10:47Z
@WoodMarine,"Sistem Kerja 996 Bikin Orang"" Cepet Sukses? Sukses untuk siapa dulu Sukses Untuk perusahaanya Iya karyawanya Pada Cepet Mati Muda Karena Hidup Bukan Cuma Tentang Kerja dan Uang",0,2026-03-27T20:59:52Z
@Hevin14-xp9tm,Pertahankan bang... system kerja 996 biar makin berkurang populasi orang China karena tekanan kerja terus bundir dehh...🤭🤭,0,2026-03-27T20:18:19Z
@franescaathenaaufaa,"Jujur gw juga sebel sama overtime karna dulu gw juga ngerasaain, mereka senior bilang namanya waktu solidaritas tapi buat junior namain nya waktu senior. 30menit okelah 1 jam soso lah ini 2 jam overtime setiap hari gila 😂",0,2026-03-27T20:11:00Z
@yozzz15,"Negara maju pun belum tentu sejahtera ternyata. 
Apakah ada negara maju yang sejahtera ?",0,2026-03-27T20:08:41Z
@jully5266,"Gw 24 jam kerja nya di bagian teknisi ms , perbaikan internet",0,2026-03-27T20:02:34Z
@hirmawati5857,Sy dulu pernah kerja ma perusahaan punya China spore...kerja dari jam 8 pagi sampe jam 10 mlm dari Senin sampe Jumat dan Sabtu masuk dari jam 8 pagi sampe jam 4 sore total 72 jam dluar waktu istirahat...dan g bisa pegang hp..tiap pegang hp lgsg dliatin...kerja ngurusin pajak 14 perusahaan dan seorg diri...hny bertahan beberapa  bulan aj walau gaji dan bonusnya gede...g bisa menikmati hidup. Apalg sy bukan tipe yg workaholic 😂,0,2026-03-27T19:20:42Z
@kiyoshiichijoo,"Kerja keras
Atau 
Tenaga di peras",0,2026-03-27T19:03:01Z
@RianJenas,"Ada perusahaan multinasional di jabar, pekerja OS nya kbnykn kerja 16 jam 🤣",0,2026-03-27T18:50:45Z
@erwinahmad7213,Dari jam 9 pagi sampe jam 9 mlm aja klopun lembur ada hitungan nya pengaruh juga ke kesehatan dan mental,0,2026-03-27T18:16:36Z
@fajaranwar2368,gw yg kerja di restoran (pemilik orang cina) kerja nya 12 jam 6 hari😂,0,2026-03-27T18:12:07Z
@AhmadJailani-w7t,Kalau tiap hari bisa stress manusia bukan hidup buat mengapdii sama lu aja boss apalagi China kalau dibayar sih mending tapi kadang-kadang gak dibayar terus dimana keuntungan nya mending hidup bersama alam di desa semua makanan ada dari pada sama China,1,2026-03-27T18:11:45Z
@IneZ_Aza,perbudakan modern,0,2026-03-27T18:10:08Z
@dennysetiawan553,kebanyakan ngeluh harusnya bersyukur aja belum digantiin ai kerjaannya.. hahaha,0,2026-03-27T18:10:02Z
@estehatis8211,*,0,2026-03-27T17:57:42Z
@irpanseptiawan9030,Hidup,0,2026-03-27T17:45:48Z
@nanachan1187,"jam kerja karyawan gudang online shop itu 12 jam. dc cakung,dc bekasi, dc depok sama aja.",0,2026-03-27T17:24:45Z
@AsriMul08,"Suami saya dulu mengalami hal itu . 
Di perusahaan Jepang yang ada di Cikarang. Jam kerjanya jam 07.00 sampai jam 19.00  Liburnya  cuma hari Minggu doang  . Jadi  jam 04.00 suami saya sudah mulai mandi dan siap siap . Jam 05.00 berangkat kerja . Lalu pulang kerja sampai kerumah udah jam 20.00  . Berangkat gelap pulang gelap  . Berangkat kerja anak belum bangun , pulang kerja anak sudah tidur. Waktu ketemu keluarga cuma hari Minggu .",0,2026-03-27T17:23:07Z
@rdho_frdausss,Bang bahas thr kenapa cmn wajib di negara kita😂,0,2026-03-27T17:17:20Z
@ZhalikhaArvina,"Mending ada liburnya seminggu sekali, lah saya sebulan sekali liburnya 997",0,2026-03-27T17:17:00Z
@nanangprastyawan8070,"Saya di indo, kerja 6 ke 6, 13hari kerja 1 hari off.",0,2026-03-27T17:15:52Z
@akunformalitas,"Saya waktu di offshore juga shiftnya 12 jam, tapi kerjanya terukur agar tidak melanggar HSE karena industri offshore itu prioritasnya adalah safety alias keselamatan kerja jadi tidak ngotot harus genjot produksi, tapi enaknya kerjanya 12 hari full di laut, 12 hari libur, gaji utuh ditambah bisa usaha sampingan di kampung saat off",0,2026-03-27T17:06:58Z
@Rumsikah-g5v,kesuksesaan perusahaan ama bikin kaya bos nya karyawan sakit kaya mesin 😢😢,0,2026-03-27T17:00:56Z
@AsepWahyuddin-w1z1o,"Yang mendukung 996 adalah para bos perusahaan 😂 ya wajar lah,para bos kan gak ngerasain perihnya jadi karyawan kecil dengan hidup pas-pasan,para bos biasanya bergelimang harta tinggal tunjuk dan suruh, selesai.",0,2026-03-27T16:59:43Z
@faishol.mubarok,"Pernah saya bahas ini sama deepseek, di tambah cara menghadapi libur panjang imlek, dan akhirnya deepseek gak bisa jawab. 😅. Jadi gak bisa belajar deh, padahal niatan saya mau menyikapi untuk jadwal kerja di bulan puasa ramadhan",0,2026-03-27T16:57:46Z
@wanea3760,"995 lebih baik,",0,2026-03-27T16:41:59Z
@JngDekYa,Di Indonesian lembur kaga ada uangnya 😂😂😂😂,0,2026-03-27T16:41:38Z
@Dahlah27,Ah kalau kompensasi gajinya gede sama bisa menjamin loyalitas dibayar sepadan mah masih enak enak aja.,0,2026-03-27T16:40:14Z
@ademaulana666,"Gua yg kerja seminggu 5 hari x 12 jam = 60 jam seminggu. Gaji stuk di 9,4jt dengan UMR 5,9jt. Di nikmati aja",2,2026-03-27T16:38:45Z
@Abdulaziz-z6r1x,"lah saya sekarang gitu kerja dari jam 8 smpe jam 11 mlem libur cman minggu mana udah 3 thun lagi, kegiatan sehari-hari trus sama tidur makan kerja",4,2026-03-27T16:38:12Z
@nathanalnoviandriputra8767,"Lahh itu mah jam kerja gw ituu, dan yapp BUMC (BADAN USAHA MILIK CINAAAAAAAAAAAA)",0,2026-03-27T16:32:41Z
@christinaangellia5365,Baru aja mikir.. kerja yg sampe ga ada waktu dan tenaga buat ngejalanin hal lain itu wajar ga sii... eh malah di validasi sama bg koi 😅😅,0,2026-03-27T16:27:16Z
@GearMotionID,Jadi inget dlu awal kerja di pbrik kayu china 😁 . . Senin - jumat  masuk stengh 8 pagi- pulang jm 9 mlm . Sabtu pulang jm 5 sore  .Minggu pulang jm 4 sore.  Kurang lebih 82 jm lh pernah full 1 bulan. Gk pernah libur😂  . . .dari awal masuk pakai baju ukuran 3xl setelah 3 bulan jadi ukuran M 🤣🤣 . . . akhirnya keluar krna ktnya pabrik mau pindah 🤣🤣 . . .,0,2026-03-27T16:25:12Z
@Onyankoponnn,"Di Indonesia banyak juga sih.
Di perusahaan saya kerja jam 7 pagi pulang jam 9 malam, itu dari senin sampai sabtu. Katanya itu jam overtime. Memang parah sih kerja ikut cina",0,2026-03-27T16:24:53Z
@VivoY21s-n8k,Di Indonesia jg banyak.... Klo di Indonesia di sebut long shift,0,2026-03-27T16:18:16Z
@kangreview9548,Lah gua kerja di pemerintahan 68 jam dalam seminggu,0,2026-03-27T16:01:44Z
@syifadzahabiyyah9133,Yg ngedukung 996 rata-rata yang punya perusahaan. Dimana perusahaan mereka diuntungkan dengan sistem tersebut.. yaa mereka mah bebas ya mau liburan kapan pun soalnya karyawannya yang kerja non stop 😊,0,2026-03-27T15:57:37Z
@ytsinaunen,"996 thu produk kapitalisme tulen klo komunis ga ngurus sampe ke bisnis mentok style pemerintahan (komunis pemerintahan yg munafik tolol krn ga da bedanya ma monarki n oligarki yg pasti otoriter)

klo sosialis pemerintahan seperti style kerja tata kelola pemerintahan ja yg cenderung pelayanan n kepemimpinan publik n sosial lalu efek masuk ke bisnis ...jd efektif ",0,2026-03-27T15:46:59Z
@tukangmintamaap7026,"Pernah aku di Bumc di Indonesia, begini juga. Anjir lah nyebut juga sistem ini katanya sistem para pekerja keras, untungnya aja aku resign. Stress bgt dah ikut BUMC model yg kayak gitu
 Stre",0,2026-03-27T15:41:43Z
@haikyuu212,"Sebagai seseorang yang bekerja di bidang IT.. 
entah kenapa, terkadang sering kali mewajarkan ""pulang malam"",  ""lembur tidur di kantor"" , atau tetep bawa laptop saat cuti.. bahkan ngeledek mereka yg pulang on-time.
apakah ini rasanya ter-""cuci otak""...?? 😅",1,2026-03-27T15:41:36Z
@tembokajaib,"""i'm not get paid enough for doing this""",0,2026-03-27T15:40:25Z
@athayaazhanabilhibrizi3086,"Intinya, sistem kerja seperti itu biar bos dan keluarganya bisa liburan keluar negeri tiap tahun pakai pesawat first class 😅",0,2026-03-27T15:38:32Z
@winaaliny6234,"Kadang mau gak mau juga sih bang, apalagi kerjanya ada hubungan dgn overseas karena nunggu beda jam kantor di negara lain",0,2026-03-27T15:35:47Z
@SuwanduWandi-ru8bl,Kaga aneh gue juga kerja dari pagi yampe Jam 9 malam biasa aja tuh,0,2026-03-27T15:35:07Z
@salamshinoby267,Di indo kebanyakan yg kerja begitu 886  bagian yg kerja di pabrik rata² begitu klau yg kerja di pabrik triplek 887,0,2026-03-27T15:34:59Z
@darmain.darmain,"Sebagai employer, ga akan mau bayar lembur buat karyawan gabut",0,2026-03-27T15:33:48Z
@haerinieekang,Tapi di indo jg banyak bgt dari sektor yg dibawah kerja 12 jam bahkan ada yg libur cuman 2 kali sebulan dan itu juga gaji jauh bgt dibawah umr,0,2026-03-27T15:28:57Z
@SKYREOS,makanya china invest besar2an di AI dan robot untuk mengatasi populasi penduduknya yg terus berkurang di masa depan,1,2026-03-27T15:22:50Z
@mochamadfirdausf.b506,Asal usul munculnya BUMC😂,0,2026-03-27T15:13:21Z
@EkasafitriEkasafitriani,"Kalau yang di korbankan kesehatan fisik, kesehatan mental dan keluarga lebih baik dikurangi jam kerjanya",0,2026-03-27T15:13:16Z
@romeocraft0145,Saya juga kerja 9 9 6,0,2026-03-27T15:08:26Z
@hazim_keipo11,Biasa aja kita di Indonesia juga gitu malah kadang lembur tanpa dibayar🤬,0,2026-03-27T15:03:42Z
@alparslankhaan1071,"Kalo mau hidup di Tiongkok slow living coba saja pergi ke Provinsi Xinjiang, Qinghai, Gansu, Ningxia, dan Yunnan, Biasanya sistem 996 cuma diterapkan di Kota2 Metropolitan di Tiongkok seperti Beijing, Shenzhen, Guangzhou, Qingdao, Shanghai, Nanjing, dll",0,2026-03-27T15:00:55Z
@Gedibal-001,"Pernah kerja dipabrik jaket duck down. Berangkat jam 5am-10pm, minggu masih lembur 07am-13pm. Bang koi koala, belum ngerasain?",0,2026-03-27T15:00:39Z
@kangCim0l,"Tapi emang bener, temen saya kerja di bytedance china dan kerja sampai jam 12 malam setiap hari. Padahal dia sudah menikah kasian dong ya pasangannya di anggurin kalau plg malam terus 😅😅",0,2026-03-27T14:57:23Z
@harysaidno4797,bukannya cina itu mayoritas partai komunis yg sangat vokal memperjuangkan hak hak kaum pekerja.?,0,2026-03-27T14:57:21Z
@tamzkruz2105,Konoha lebih keren jam 7-10 malam 😂😂😂😂,0,2026-03-27T14:55:02Z
@redstone682,"ya gak heran yang setuju mayoritas si pembisnisnya, si boss²nya. dan udah parah banget masalah 996 ini dan mulai di tiru dinegara barat, pernah kasus manager amerika dia pindah ke europe german dan menuntut bawahannya buat kerja 996, lembur hrus msuk, telpon diluar jam kerja harus diangkat, meeting mendadak berjam² harus ikut. dan pekerja lokal german ngepost tindakan manager ini dan lapor ke HR masalah ini dan benar aja habis di german orang america itu, dicaci maki, manusia mau dipaksa kerja seperti budak, kacau banget. sampe orang² german ngatain ke manager amrik itu kek ""sorry sepertinya lu gak paham aturan dinegara ini, dinegara lu mungkin lu bisa memperbudak orang tapi ini lu tidak berada di negara lu"". disitu gua bener² kagum sih sama orang² german, sama negaranya yg support banget hak pekerjanya, mau di sosmed banyak yg ngatain bangsa eropa ketinggalan jaman dibanding china, nyatanya gua orang china sendiri iri sama orang² eropa yg punya work life balance yg bagus, gua mending tinggal di german weekend bisa mancing bareng keluarga dibanding kerja di china yg katanya negara masa depan tapi rakyatnya dipekerjakan seperti budak.",0,2026-03-27T14:46:13Z
@raka_jati_indrawan,Itu yg CEO nya pd nyamar pd kena kerja 996 ngga tuh mereka? 😂😅,0,2026-03-27T14:45:29Z
@orangkaya4545,"HARUSNYA disertakan nominal gaji dalam dolar atau rupiah, jd gak bingung konversi",0,2026-03-27T14:44:03Z
@indahti3347,"Temen kerja china jam 2 pagi aja masih update kerjaan.. gila banget ampunn😢

Status sick leave aja masih response. Belum lagi cuti juga masih balesin chat kerjaan.",0,2026-03-27T14:42:46Z
@066_juwitamayaa.9,"Adaa kok, satu Fnb terkenal 24 jam cuma dua shift 12, 12  jam",0,2026-03-27T14:42:35Z
@KucingSalt,"Saran aja sebagai mantan karyawan di perusahaan china, sebisa mungkin hindari dah, bener"" Not worth it. Gw pernah kerja dari jam 7 - jam 11.30 cuma di anggap lembur 3 jam, itu pun masih mending di bayar lemburnya, seringnya kerja 12 jam gk di anggap lembur padahal yg nyuruh atasan langsung. Bener"" Kita di jajah secara industri di tanah sendiri.",0,2026-03-27T14:36:17Z
@luniramuqeeta1574,"Nyatanya d indo jga msih bnyk yg kerja 996,dg gjih d bawah umr",0,2026-03-27T14:33:47Z
@anboksing,Makan tuh dunia,0,2026-03-27T14:26:39Z
@GreyHood-b5f,Jika US terapkan 996. Maka semua karyawan yg di amrik pasti senang. Karena di US kan gajinya per hour. Bayangin 72 jam dikali $20-25. Penghasilan bisa naik lebih dari 50%,1,2026-03-27T14:25:04Z
@erikon7,"Gw pernah bekerja di perusahaan multinasional china, untunglah sistem itu tidak dipaksakan ke orang lokal, walaupun ya tergantung kebutuhan proyek dan managernya (yang orang china). Kerjaan expat china lebih ekstrim lagi, hari minggu pun tetap kerja, tapi biasanya jam pendek dari jam 12 siang sampai jam 6 sore.
Sebenarnya untuk perusahaan lokal pun mulai ke arah sana, untuk bidang2 tertentu. Alasannya pun macam2 tapi yang paling jelas tekan cost dan kejar setoran. Kalo bisa dikerjakan satu orang dan menambah cost cuma berapa ratus untuk lemburan (atau bahkan gratis), menambah orang bukanlah pilihan.",0,2026-03-27T14:22:45Z
@ifaoktaaa,"pantesan barang dari china murah murah, kayanya ini juga jadi salah satu alasannya",0,2026-03-27T14:20:41Z
@Kambing_jantan,9:57 sekarang yg saya lanlakuin bercocok tanam sama ternak bebek dan ayam,3,2026-03-27T14:16:04Z
@AriSeptiadi-v7h,Dikita lho masih banyak yang seperti itu dari dulu malah. Pemerintah bisa apa. Mending disana dibahas pemerintah lah dikita cuma di antepin aja. 😂😂😂😂😂😂,0,2026-03-27T14:14:47Z
@fahmyrhamdan5940,when yh punya pemerintah kek ginj,0,2026-03-27T14:13:00Z
@SantikaAmelia-w2e,Halah indo juga gitu 😅,0,2026-03-27T14:11:38Z
@PikuIsatu,"Sekeras kerasnya Indonesia , tetep Surga dunia. 
Ga di suruh makan Cacing kalau kerja ga bener 😂😂😂",1,2026-03-27T14:09:57Z
@kasihilahsesamamumanusia3508,"GUE JELASIN DRUN DARI GUE YG HIDUP DI SHANGHAI SELAMA 15 THUN* UMR DI SHANGHAI 2750 YUAN TETAPI RATA"" BURUH PEKERJA KASAR MENDAPATKAN SAMPAI 8000 YUAN/BULAN BHKAN BYK YG LEBIH KARENA BYK TUNJANGAN & BERBAGAI BONUS**SILAHKAN LOE DATANG SENDIRI KE SHANGHAI & TNYA LGSG SAMA ORG DISANA GK ASAL BACOT KYA ADMIN KADRUN INI🐫🦎🐫🦎🐫🦎**I LOVE CHINA FULL ADEM AMAN GK ADA KADRUN☝️💕💕🇨🇳🇨🇳🇨🇳🇨🇳",2,2026-03-27T14:09:31Z
@ronaldosaputra955,"Mereka owner, ya pasti kontrablah 996 dihapuskan 😅😅😅",0,2026-03-27T14:07:57Z
@reacproduction7602,"di indo juga sama, j dan t kerja normal 12 jam gak ke itung lembur, emang gak ada lembur sih",1,2026-03-27T14:05:02Z
@murayamagaming7918,Gk usah jauh2 di tempat gw kerja di jabar jga bgitu yg punya china kalimantan... 8 pg pulang 20 mlm senen ampe jum at sabtu minggu 8 jam😅 satu bulan libur sekali ampe gapok sama lembur gede lemburannya alhasil 2x lebih gaji ump,0,2026-03-27T14:01:50Z
@MuhRisaldy-x6l,Gua indonesia 13 jam kerja 14 jam nggk ada masalah tuh,0,2026-03-27T14:00:22Z
@kasihilahsesamamumanusia3508,"CHANNEL KADRUN KEJANG""🤣**LEBIH ENAK NGGANGGUR AJA DRUN NONGKRONG UDAT UDUT NGOPI NGIZING**",0,2026-03-27T13:58:27Z
@abiboge3633,"gw setuju sih , orang yang ngeluh banyak kerjaan itu cuman orang malas , orang yang mau main aman
namun sebenernya kerja 996 itu jangan di paksakan ke semua orang , orang berhak milih , karna emang ada orang malas yang kerjanya pengennya gtu gtu aja , dan ada juga orang yang punya semangat kerja dan belajar , bahkan sampai ngeluarin waktu hidupnya cuman dengan kerja

ga usah munafik , mau siapapun yang sukses di dunia ini , pasti ngomong sama , ntah itu mark pendiri facebook , bill gates , elon musk , atau yang merangkak dari miskin kek pendiri google , jack ma dll , hampir semuanya suka kerja , bahkan dedikasi pas mudanya mereka habisin buat belajar dan bekerja , inget kata pepatah kerja keras ga bakal ngekhianatimu , tapi mimpi selalu mengkhianatimu , fakta aja , gw dlu kerja keras di studio animasi dan game , sering lembur , kerjaan cepet selesai , dan faktanya ? gaji gw naik paling gede di tahun pertama , dan pas gw minta resign karna mau pindah ke stduio lebih gede , mereka nawar penambahan gaji lagi biar ga cabut
intinya , klo lu orang yang sangat pekerja keras , artinya lu orang penting dan orang yang langka , mau bos manapun ga bakalan ada yg mau kehilangan lu
dan alhamdulillah juga , berkat gw suka kerja sampai lupa waktu , gw bisa merintis studio sendiri , dan jujur jauh lebih banyak kerjaannya ketimbang jadi karyawan , tapi ya seru",2,2026-03-27T13:58:21Z
@gjmproject2319,"Akhirnya gua tau kantor gua kiblatnya kemana.. 

Kerja masuk jam 08:30.
pulang 17:30
Baru di hitung lembur klo kerja sampai lewat jam 21:00 dan itu cuma di bayar uang makan (35k) 

As IT kadang ada case yg baru bisa kerja after office hour, misal update apps atau maintenance. Jadi itungan jam kerjanya panjang sekali.. 

Ditambah kadang libur juga ga ikut aturan, yg lain cuti bersama disini ngga kwkwk, lebaran kemarin pun ga ada libur. 😂😅",0,2026-03-27T13:51:26Z
@purisacristiwi4287,"Relate bgt sebagai pegawai bumc, pdhl udah gaada kerjaan karena planning yg harusnya buat produksi minggu depan tp udah selesai dikerjain kemarin aja pegawainya masih suruh lembur mulu, kek cina""nya tuh berusaha nyari"" kerjaan biar karyawannya ga nganggur wkwk..
Trus kalo lg banyak orderan itu lemburnya bisa lebih dari 4 jam, masuk jam 7 pulang jam 10-12 malem trus besoknya masuk lagi jam 7 pagi, sampe aku sendiri yg dulu keberatan bgt lembur ampe jam 8 malem tp tbtb jadi seneng kalo bisa pulang jam 8 saking seringnya pulang jam 10 malem😂😂",0,2026-03-27T13:51:00Z
@LasmiLasmiami02-k2z,Gw lagi ngerasain kerja di bos Cina😭,0,2026-03-27T13:50:03Z
@antonsinatra9897,"996 ok! Kalau upahnya beneran nambah, lah kalau sama aja. Bisa gila pekerjanya pak",0,2026-03-27T13:46:22Z
@ndrapramana,lembur ..lembur.. lembur...strukk..mati .. wkwkwkw,0,2026-03-27T13:45:22Z
@tiosaputroo,"Paling benci budaya kerja dari Asia Timur. Sok perfect biar hasil tercapai, tapi kerja di peras pekerjanya. Makannya budaya kerja dari Eropa itu enak, dan bisa WLB..",0,2026-03-27T13:44:42Z
@umengemusik,13:29 Agak laen emang mamarika ini 🗿,0,2026-03-27T13:44:27Z
@muhammadalfatih5411,Semoga mbg memberkati kita semua 😊❤,0,2026-03-27T13:43:38Z
@Banger-xx,masih ter ngiang² vietnam akan lebih makmur dibanding indo,0,2026-03-27T13:42:23Z
@intanfitri2722,"Selesai kerja, sudah jam plg ya gue balik, kecuali ada event, baru deh lembur sampai jam 11😢😢😢",0,2026-03-27T13:41:07Z
@indraahuat,"Kerja keras buat perusahaan boleh2 aja, yg penting timbal baliknya sesuai.. jangan pengusahanya aja yg untung besar tp karyawannya masih mikirin gaji yg cm cukup tuk 20 hr dalam sebulan.😂",0,2026-03-27T13:40:16Z
@raditcs,"harusnya juga di indo hapuskan magang karena sering di eksploitasi buat ngebayar rendah orang terus cut dan ganti orang lagi.
Probation intern alah e'ek, emang nyari orang berbakat mumpung banyak, dibayar rendah deh dan nuntut sekeras kerasnya diluar batas sampe terror",5,2026-03-27T13:38:50Z
@wisnusurya2890,saya mendukung penghapusan 996,0,2026-03-27T13:38:39Z
@diendaya,"Jangan sampai Indonesia mengadopsi sistem kerja seperti ini , cukup omnimbus law aja yang ngrusak sistem kerja di Indonesia. Balik ke zaman kolonial Belanda 😂",0,2026-03-27T13:38:22Z
@PerciVaL_20,"Orang BALIKPAPAN : Sudah biasa biaya hidup tinggi, UMK gak sesuai wkwk",0,2026-03-27T13:38:16Z
@auristellastore5555,Apa kabar gua bang 997 😂,0,2026-03-27T13:34:07Z
@wisnusurya2890,itu bukti China kejam kepada rakyat nya sendiri membuat pekerja protes anti pemerintah,0,2026-03-27T13:33:29Z
@delismawatylubis173,996 itu modus kerja rodi dan pemerasan tenaga....kacihan efek sistem kapitalis,0,2026-03-27T13:32:07Z
@andiniputri5416,12:51 lah iya jack ma yg punya perusahaan pantes mendukung 996 lah😂,0,2026-03-27T13:27:36Z
@XieYAYANG,"gue yang pernah kerja di suatu pabrik karet, sistem kerjanya 666 masuk jam 6 pagi pulang jam 6 malam, beralngsung selama 6 hari dan tiap akhir pekan shift berganti menjadi masuk 6 malam dan pulang 6 pagi, jujur waktu istirahat gada, karna contoh misal pekan ini masuk jam 6 pagi pulang jam enam berakhir sabtu dan hari minggu udah mulai masuk 6 malam dan 6 pagi..",0,2026-03-27T13:26:40Z
@dedesatria7589,"Selagi gaji masih kecil bahkan karyawan bakal minta lembur 😂😂
Di indo sudah banyak contohnya",0,2026-03-27T13:25:50Z
@Buharivivoid,Kami baru bisa nonton habis Isya,0,2026-03-27T13:18:31Z
@sepulangkerja2216,"gw kerja di chinese company, ini tuh perusahaan BUMN di china. Its very true, tiap hari manager gw lembur ngga dibayar. bahkan sampe weekend aja mereka lembur. NGGA DIBAYAR!!! email emailan aktive sama head quarter office sampe tengah malem. se normal itu lembur tuh",0,2026-03-27T13:14:13Z
@Julpineaplekids,"Kata kata jack ma akal akalan perusahaan bgt njir, ""kerja keraslah, biar saya makin kaya"" Klo emang mau karyawannya maju mah kerja sewajarnya aja 8 jam, kan karyawan jadi bisa punya side hustle, ngandelin naik jabatan terlalu sulit apalagi buat orang yang gasuka ngejilat",0,2026-03-27T13:12:54Z
@Sol-ekten482,"12:54 

Rela dibilang malas gw dripada ujung ujungnya bundir.",1,2026-03-27T13:11:12Z
@michaelprelin89,"9 jam / hari, ngeluh ??
Lah Gua masuk 7.10 sampai 20.00 , gimana coba ???",0,2026-03-27T13:11:09Z
@hendrasutika,"eropa barat dan us jadi maju karna kerja cerdas, asia timur maju karna kerja keras. Indonesia?",0,2026-03-27T13:06:52Z
@irfansyahlkc2892,Rakyat Tiongkok agak terbantu karna mreka hidup dgn ideologi komunis yg notabene lahir dari kelas pekerja,0,2026-03-27T13:03:18Z
@brodyart8139,Setidaknya mereka kerja😢,0,2026-03-27T13:02:51Z
@dinanatalia1050,"Yg kerja di bank lebih dari 12 jam, akhir bulan gak akhir bulan sama aja tanpa bayaran lembur, akhir bulan dari rumah jam 6 pagi balik jam 1 malem",0,2026-03-27T13:02:06Z
@silent_disaster,"f n b di indo , kerja 12 jam , libur 2 kali sebulan , gaji 1juta 200",7,2026-03-27T13:01:49Z
@yunisukawana4054,Assalamu'alaikum warahmatullahi wabarakatuh Sehat selalu n tetap semangat berkarya Bang koi 🇮🇩💪🇵🇸,0,2026-03-27T13:01:07Z
@7Up2,BERKAH99 apaan sih di google??,0,2026-03-27T13:01:03Z
@victohicto2790,JANGAN LUPA CARI DI GOOGLE BERKAH99,0,2026-03-27T13:00:51Z
@Vaishnavi-Kalpita669,"05:20 Rekomendasi terbaik buat cari hiburan yang gacir, pastinya BERKAH99!",0,2026-03-27T13:00:50Z
@hgsdj12-om4ou,07:12 jangan lupa bersykur bang BERKAH99,0,2026-03-27T13:00:45Z
@nuwaza7849,LESGOOOOOO BERKAH99,0,2026-03-27T13:00:43Z
@Cartoon_network2025-du,14:17 Coba2 daftar akun baru di 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 depo 50ribu eeh gak tau nya di kasih jackpot dong emang gacor banget da ni situsnya,0,2026-03-27T13:00:36Z
@Chandra-Avani8711,banyak yg komen BERKAH99 itu apaan bang?,0,2026-03-27T13:00:34Z
