Title,Title_URL,Image,Price,Tag,Tag1
Nike Cortez Baroque Brown (Women's),https://www.kickavenue.com/sneakers/nike/nike-cortez-baroque-brown-womens-dz2795-200-ka/130634?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMDYzNC82ZTFmZGU2MjM4N2FlZDQ1MDBmY2M3NWI1N2UzMDI0NS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,650,000",
New Balance 1906U Triple Black,https://www.kickavenue.com/sneakers/new-balance/new-balance-1906u-triple-black-m1906nj-ka/110330?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMDMzMC9iMDQ5MGQwOGNiYjc0MDI4YzU3YTRmMzBhZmUyN2FlYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 2,040,000",
Nike V2K Run Gore-Tex Waterproof Black Iron Grey (Women's),https://www.kickavenue.com/sneakers/nike/nike-v2k-run-gore-tex-waterproof-black-iron-grey-w-fz2622-001-ka/113606?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMzYwNi85NzhmNDY5OGRmMDA3MTIyZDUyMjg3YTQzZWIzMDliZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,220,000","IDR 1,980,000"
Nike P-6000 SE Light Orewood Brown,https://www.kickavenue.com/sneakers/nike/nike-p-6000-se-light-orewood-brown-hf0015-100-ka/121795?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMTc5NS9iYmY3OTlkNjU2ZjMzMWFhZGQ3YTFmM2E5ZmFiYjRmMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,250,000",
Adidas Samba x Fucking Awesome Black White,https://www.kickavenue.com/sneakers/adidas/adidas-samba-x-fucking-awesome-black-white-id7339-ka/73646?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzczNjQ2L2JhN2Y4YTQ2MTI5MTdhNDVlNDEzYjBhNWQ5MTBhYmU3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 1,800,000",
Adidas Stan Smith Forever Primegreen White,https://www.kickavenue.com/sneakers/adidas/adidas-stan-smith-forever-primegreen-white-fx5502-ka/65369?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY1MzY5L2Q0NDJiODE2MTc2ZGUzOGFlOTRiY2IwYjM0MzhiMDQxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 900,000","IDR 1,402,500"
Nike Zoom Vomero 5 Black Picante Red,https://www.kickavenue.com/sneakers/nike/nike-zoom-vomero-5-black-picante-red-fb9149-001-ka/77387?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc3Mzg3L2ZiZWZmYmYyOGEyNjQwMjhhNDBkMTM2MTJhMjIzYzQ5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 1,600,000","IDR 2,640,000"
Nike SB Zoom Blazer Mid Sashiko Mystic Navy,https://www.kickavenue.com/sneakers/nike/nike-sb-zoom-blazer-mid-sashiko-mystic-navy-ct0715-400-ka/76390?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc2MzkwLzI5YmJhODg0MjBhMjM4YzA1ZTc3MzhiMmJmNTQzMjdiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 470,000",
Vans Authentic Classic Navy,https://www.kickavenue.com/sneakers/vans/vans-authentic-classic-navy-vn000ee3nvy-ka/17463?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE3NDYzLzhhNTQyMDlmYjAyM2M0Y2IzNWQ4ZjkxMWU2N2JjMGZkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Vans,"IDR 1,170,000",
New Balance 550 White Green,https://www.kickavenue.com/sneakers/new-balance/new-balance-550-white-green-bb550wt1-ka-2/23743?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzIzNzQzLzVhMzhhYTgyZjIzNGU3NDJlMWE5MTc3MzJlNTNlNWNkLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 1,070,000","IDR 1,999,000"
New Balance 9060 Black Castlerock,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-black-castlerock-u906079e-ka/152872?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1Mjg3Mi82NGNkZGIyZDViOWU3Y2U0ZmY3MDJjMTFhYjYxYmY3Yi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 2,660,000",
Adidas Gazelle Indoor Foot Industry Off White Green,https://www.kickavenue.com/sneakers/adidas/adidas-gazelle-indoor-foot-industry-off-white-green-id3518-ka/76592?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc2NTkyLzJkNTFmY2JhZDUwZDQ4NGUzMTJmNmI2YzEzNzc0NzYwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 1,550,000","IDR 2,145,000"
Puma Palermo Leather White Club Red,https://www.kickavenue.com/sneakers/puma/puma-palermo-leather-white-club-red-396464-05-ka/112261?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMjI2MS9kOTMxZmJjZTFjZjAzMWUyODFjMTAzMTExOWM2NDljMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Puma,"IDR 1,300,000",
Air Jordan 6 Retro Travis Scott,https://www.kickavenue.com/sneakers/air-jordan/jordan-6-retro-travis-scott-cn1084-200-ka-2/4341?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQzNDEvZjg2YjA5YTkxZTk3ODBiM2ZjYjE1MDIzMmM5MmQ4ODkucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9LCJ3ZWJwIjp7InF1YWxpdHkiOjUwfX19,Air Jordan,"IDR 4,500,000",
Adidas Dropset 3 Core Black,https://www.kickavenue.com/sneakers/adidas/adidas-dropset-3-core-black-ih8292-ka/107328?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNzMyOC8wYTQ4NjAyNGJkNDJiYzRjNTMwYjhkMzE0ZGE0M2FlZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,910,000",
New Balance 2002R Gore-Tex Black Castlerock,https://www.kickavenue.com/sneakers/new-balance/new-balance-2002r-gore-tex-black-castlerock-m2002rxd-ka/61660?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYxNjYwLzg2ZjgzMWEyNzM4YzZhOGViZWQ2ZmRhOWRjMjg0NDBkLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 3,380,000",
Air Jordan 4 Retro Fear (2024),https://www.kickavenue.com/sneakers/air-jordan/air-jordan-4-retro-fear-2024-fq8138-002-ka/117271?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExNzI3MS9jZDNlZTU0M2U1MTQ2YTk3Yzg2MGY3Y2YyNmNjOGE3Ni5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 3,030,000",
Nike Air More Uptempo Low AMBUSH Black,https://www.kickavenue.com/sneakers/nike/nike-air-more-uptempo-low-ambush-black-fb1299-001-ka/72813?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzcyODEzLzM3MjA3NDc1ZWJjNmU5OTUwMmM5MGNhYzBkNGMyOGFjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 3,500,000",
Air Jordan 4 Retro Rare Air,https://www.kickavenue.com/sneakers/air-jordan/air-jordan-4-retro-rare-air-fv5029-003-ka/129275?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyOTI3NS8yMjMzZWMwOTg1N2VkYjI5M2RiNDNkYTE0MzRhZGYzNS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Air Jordan,"IDR 2,100,000","IDR 3,547,500"
Nike Court Air Zoom Vapor 12 HC Sail Turf Orange,https://www.kickavenue.com/sneakers/nike/nike-court-air-zoom-vapor-12-hc-sail-turf-orange-ib6555-100-ka/152152?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MjE1Mi84NDc3NjY4NjJhYzk4OThhZjNiYzgyZjJhYTZhYWFjYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 3,250,000",
Puma Inhale A$AP Rocky Leopard,https://www.kickavenue.com/sneakers/puma/puma-inhale-aap-rocky-leopard-405579-01-ka/144042?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDA0Mi9lMjlkNTM4MDZhNWUxMjc2NGE4MzViYzgwMzkzMDdiOC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Puma,"IDR 2,390,000",
Nike ACG Mountain Fly 2 Low Summit White,https://www.kickavenue.com/sneakers/nike/nike-acg-mountain-fly-2-low-summit-white-dv7903-100-ka/106106?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNjEwNi82Mjg1Y2ViYjg0MGRjZWYyMDU2M2E4NDVjYTVkMzdlZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 2,400,000",
ON Running Cloudzone Triple White,https://www.kickavenue.com/sneakers/on-running/on-running-cloudzone-triple-white-3mf10081200-ka-2/131542?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMTU0Mi81ZjAxYTBkNTA5ZWQ4ZWM0MTA3N2QxYmUwZGMyOWQwNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ON Running,"IDR 2,000,000",
Adidas Handball Spezial Preloved Green,https://www.kickavenue.com/sneakers/adidas/adidas-handball-spezial-preloved-green-ig6192-ka/104080?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwNDA4MC8yMzQ0ZjlmZDdhYWFhYjBlMWIzNTRiMWJkMWZiNTY0Ni5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,340,000",
New Balance 1906D Protection Pack Black,https://www.kickavenue.com/sneakers/new-balance/new-balance-1906d-protection-pack-black-m1906dd-ka/57255?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU3MjU1LzE1YmUyZjFiYWEyNjRlNGRmZjUwYTlmOGYwNjBmNTRhLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 1,610,000","IDR 2,722,500"
New Balance 530 White Silver Metallic,https://www.kickavenue.com/sneakers/new-balance/new-balance-530-white-silver-metallic-mr530ad-ka/58499?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU4NDk5LzE4M2JlYzFmZjdkOGEwNWE3OGE3MmNmNDUzYjcwMmQ1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,New Balance,"IDR 1,130,000","IDR 1,599,000"
Nike ACG Mountain Fly 2 Low Gore-Tex Dark Smoke Grey,https://www.kickavenue.com/sneakers/nike/nike-acg-mountain-fly-2-low-gore-tex-dark-smoke-grey-hf6245-002-ka/74664?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc0NjY0LzU1YWVlNzRjNWY1MGE2Y2E2Y2RiNzdjMzhjMGQyY2QzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Nike,"IDR 2,170,000","IDR 2,805,000"
Nike Air Max 90 Undefeated Black Optic Yellow,https://www.kickavenue.com/sneakers/nike/nike-air-max-90-undefeated-black-optic-yellow-cj7197-001-ka/6329?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYzMjkvOTRhZTgzNWItNGEzMi00MWI1LThlNmQtNmUxYzYwNDYyZWJkLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 1,750,000","IDR 2,475,000"
Salomon XT-6 Aegean Blue Hazelnut,https://www.kickavenue.com/sneakers/salomon/salomon-xt-6-aegean-blue-hazelnut-l47293100-ka/75125?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc1MTI1L2FiMTI1MWYwYTk1NGMzODBjYmFhNDk3YjQyYTU1NmVmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Salomon,"IDR 3,200,000",
ON Running Cloudsurfer Next Tangerine Ivory,https://www.kickavenue.com/sneakers/on-running/on-running-cloudsurfer-next-tangerine-ivory-3me30023126-ka/128390?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyODM5MC9lZmU4YTExNTZmOGZlN2ZhMWU0YTI2ODY4ZDM2MDE1My5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ON Running,"IDR 1,900,000",
Adidas Samba OG Sand Strata Magic Beige,https://www.kickavenue.com/sneakers/adidas/adidas-samba-og-sand-strata-magic-beige-ji3208-ka/132429?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjQyOS9lMjU4YzU4MzI0ZDA5ZjY5OWZjNjVkZTVkODZkZmYzOS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 1,730,000",
Adidas Glasgow size? Exclusive Anniversary City Series Burgundy,https://www.kickavenue.com/sneakers/adidas/adidas-glasgow-size-exclusive-anniversary-city-series-burgundy-kk3483-ka/146566?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NjU2Ni8yYTE3MmRkYjNlYWI1YTdlOTdiMDI5ZjUzMzk5ZGQxZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 4,000,000",
Nike P-6000 SE College Grey Light Orewood Brown Sail Cave Stone,https://www.kickavenue.com/sneakers/nike/nike-p-6000-se-college-grey-light-orewood-brown-sail-cave-stone-ib2986-002-ka/143486?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MzQ4Ni9iZGI0ZDA2OTI3ZjcyOWZiOWY3Y2EwNTIyNTcxYWVlZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 2,250,000",
Puma Speedcat Shield Leather White Black,https://www.kickavenue.com/sneakers/puma/puma-speedcat-shield-leather-white-black-387054-01-ka/110206?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMDIwNi84MThiMDUwY2U1MmQ3MjQ5ZDhlNTljNjU0YTRmZjg2MC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Puma,"IDR 2,510,000",
New Balance 9060 Earth Shadow Flat Taupe,https://www.kickavenue.com/sneakers/new-balance/new-balance-9060-earth-shadow-flat-taupe-u9060etn-ka/140386?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MDM4Ni9lZmNiYTUwZTEwYTA1NjdhNjQ4NWUyN2RiN2M2NjEyNi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 2,040,000","IDR 2,475,000"
Air Jordan 4 Retro A Ma Maniére Violet Ore,https://www.kickavenue.com/sneakers/air-jordan/air-jordan-4-retro-a-ma-manire-violet-ore-dv6773-220-ka/40252?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQwMjUyLzVkZTcxNWMzMmIzMjI1YzMxYWI4NjA1OTliNTQ5ODBiLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 3,490,000","IDR 3,712,500"
Adidas Yeezy Slide Slate Grey,https://www.kickavenue.com/sneakers/adidas/adidas-yeezy-slide-slate-grey-id2350-ka/68470?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY4NDcwLzEyNzI4NjY5MDViNjg0ZjFmZDJiMzQ5NmI5YmMyMDE2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 1,870,000",
Adidas Yeezy Slide Granite,https://www.kickavenue.com/sneakers/adidas/adidas-yeezy-slide-granite-id4132-ka/68915?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY4OTE1LzkzN2U3OWEyM2M1OWIzNTFiNmZjMmUwMzBmZTIwMWYxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 1,680,000",
ON Running Cloud 6 Coast mita Magnet Sand,https://www.kickavenue.com/sneakers/on-running/on-running-cloud-6-coast-mita-magnet-sand-3mf10683231-ka/132723?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjcyMy83MDNlMWU1ODVkNGVlNmM1ZjFhY2NlYmVmMGJlYzg3MS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,ON Running,"IDR 3,730,000",
New Balance Abzorb 2000 White Grey Blue,https://www.kickavenue.com/sneakers/new-balance/new-balance-abzorb-2000-white-grey-blue-u2000aa-ka/135853?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTg1My84MTEwNzAyYWI1ZmQzZWQ4YWMwMjRkYmI1NDMwNzFlZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,New Balance,"IDR 1,800,000","IDR 2,805,000"
Adidas Superstar Korn 30th Anniversary,https://www.kickavenue.com/sneakers/adidas/adidas-superstar-korn-30th-anniversary-ih1313-ka/114194?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExNDE5NC84ZjAwN2U4ZWVmZmJkMmVmZjg3YmJjYzMwYjNiMDQ4ZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Adidas,"IDR 2,000,000","IDR 2,310,000"
Nike LeBron 23 EP Honor the King (Solid Outsole),https://www.kickavenue.com/sneakers/nike/nike-lebron-23-ep-honor-the-king-solid-outsole-ih1514-300-ka/153161?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MzE2MS9hNTMzNDMzOTBlZWMwMDE0M2Q5ZGMxOGRjNGM5ZGNiZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 5,130,000",
Air Jordan 1 Low Black Guava Ice (White Midsole) (Women's),https://www.kickavenue.com/sneakers/air-jordan/air-jordan-1-low-black-guava-ice-white-midsole-womens-dc0774-003-ka/12666?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNjY2LzMxYjM4MmVjNDg5MmYxNTUwZDIwNzY4ZWVlYTdhMDVjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Air Jordan,"IDR 1,740,000",
Nike Kobe 5 Protro Caitlin Clark Indiana Fever,https://www.kickavenue.com/sneakers/nike/nike-kobe-5-protro-caitlin-clark-indiana-fever-im3207-400-ka/134988?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNDk4OC85ODM4ODg5YjA0YWY3Y2M1Y2FiYjlmYTUyM2FhNjk1Yy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH0sIndlYnAiOnsicXVhbGl0eSI6NTB9fX0=,Nike,"IDR 7,670,000",
Adidas Gazelle Indoor Bliss Pink Purple (Women's),https://www.kickavenue.com/sneakers/adidas/adidas-gazelle-indoor-bliss-pink-purple-w-ie7002-ka/73653?from=search,https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzczNjUzLzJlZjljZTdmNDc5NDc5YTYxYTRiY2EwYTUxY2M3NzFhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfSwid2VicCI6eyJxdWFsaXR5Ijo1MH19fQ==,Adidas,"IDR 1,050,000","IDR 1,980,000"
